country,eltype,year,vt,vote,reg,vapvt,vap,pop,invot,fhav,fhpr,fhcl,comp
Mongolia,Presidential,1993,92.73,1025970.0,1106403.0,79.04,1298080.0,2318000.0,,2.5,2.0,3.0,No
Mongolia,Presidential,1997,85.06,982640.0,1155228.0,70.03,1403204.0,2515721.0,,2.5,2.0,3.0,No
Mongolia,Presidential,2001,82.94,1000110.0,1205885.0,67.92,1472477.0,2542308.0,,2.5,2.0,3.0,No
Mongolia,Presidential,2005,74.98,930976.0,1241691.0,53.89,1727644.0,2751314.0,1.4,2.0,2.0,2.0,No
Mongolia,Presidential,2009,73.59,1098875.0,1493217.0,54.98,1998583.0,3041142.0,,2.0,2.0,2.0,No
Mongolia,Presidential,2013,66.79,1239784.0,1856190.0,58.47,2120407.0,3226516.0,,2.0,2.0,2.0,No
Montenegro,Parliamentary,2006,72.05,349014.0,484430.0,65.84,530122.0,620145.0,2.0,3.0,3.0,3.0,No
Montenegro,Parliamentary,2009,66.19,329819.0,498305.0,61.15,539337.0,672180.0,1.77,3.0,3.0,3.0,No
Montenegro,Parliamentary,2012,70.56,362714.0,514055.0,71.01,510795.0,657394.0,1.5,2.5,3.0,2.0,No
Montenegro,Presidential,2003,48.38,221752.0,458339.0,41.16,538694.0,713614.0,2.03,,,,No
Montenegro,Presidential,2008,68.7,336900.0,490412.0,63.46,530893.0,684736.0,2.1,3.0,3.0,3.0,No
Montenegro,Presidential,2013,63.9,326793.0,511405.0,64.36,507749.0,653474.0,3.23,2.5,3.0,2.0,No
Montserrat,Parliamentary,2001,77.48,2288.0,2953.0,85.89,2664.0,4239.0,2.01,,,,No
Montserrat,Parliamentary,2006,74.63,2486.0,3331.0,80.17,3101.0,4625.0,1.09,,,,No
Montserrat,Parliamentary,2009,66.75,2347.0,3516.0,67.23,3491.0,5098.0,1.36,,,,No
Montserrat,Parliamentary,2014,71.06,2747.0,3866.0,76.93,3571.0,5215.0,,,,,No
Morocco,Parliamentary,1970,85.34,4160016.0,4874598.0,65.38,6363200.0,15520000.0,1.3,0.0,,,No
Morocco,Parliamentary,1977,82.36,5369431.0,6519301.0,73.12,7343600.0,18359000.0,,3.5,3.0,4.0,No
Morocco,Parliamentary,1984,67.43,4999646.0,7414846.0,47.57,10510080.0,22848000.0,11.1,4.5,4.0,5.0,No
Morocco,Parliamentary,1993,62.75,7153211.0,11398987.0,51.77,13816570.0,26069000.0,13.0,5.0,5.0,5.0,No
Morocco,Parliamentary,1997,58.3,7456996.0,12790631.0,50.21,14852810.0,28024000.0,14.6,5.0,5.0,5.0,No
Morocco,Parliamentary,2002,51.61,7165206.0,13884467.0,39.98,17923815.0,30645305.0,17.1,5.0,5.0,5.0,No
Morocco,Parliamentary,2007,37.0,5721074.0,15462362.0,27.83,20555314.0,33241259.0,19.0,4.5,5.0,4.0,No
Morocco,Parliamentary,2011,45.4,6117847.0,13475435.0,28.65,21356831.0,31968361.0,,4.5,5.0,4.0,No
Mozambique,Parliamentary,1994,87.89,5404199.0,6148842.0,66.38,8140860.0,16614000.0,11.7,4.0,3.0,5.0,No
Mozambique,Parliamentary,1999,68.09,4833761.0,7099105.0,58.21,8303686.0,17336171.0,9.6,3.5,3.0,4.0,No
Mozambique,Parliamentary,2004,36.34,3321926.0,9142151.0,35.56,9342561.0,19406703.0,8.3,3.5,3.0,4.0,No
Mozambique,Parliamentary,2009,44.44,4387250.0,9871949.0,42.5,10322610.0,21921697.0,11.25,3.0,3.0,3.0,No
Mozambique,Parliamentary,2014,48.84,5316936.0,10886195.0,44.87,11850615.0,24692144.0,13.38,3.5,4.0,3.0,No
Mozambique,Presidential,1994,88.03,5412940.0,6148842.0,66.49,8140860.0,16614000.0,8.4,4.0,3.0,5.0,No
Mozambique,Presidential,1999,69.51,4934352.0,7099105.0,59.42,8303686.0,17336171.0,2.9,3.5,3.0,4.0,No
Mozambique,Presidential,2004,36.42,3329177.0,9142151.0,35.63,9342561.0,19406703.0,5.3,3.5,3.0,4.0,No
Mozambique,Presidential,2009,44.63,4406093.0,9871949.0,42.68,10322610.0,21921697.0,9.99,3.0,3.0,3.0,No
Mozambique,Presidential,2014,48.64,5333665.0,10964978.0,45.01,11850615.0,24692144.0,3.21,3.5,4.0,3.0,No
Myanmar,Parliamentary,1956,51.97,3868242.0,7442770.0,35.42,10920800.0,19856000.0,,,,,No
Myanmar,Parliamentary,1990,73.33,15120000.0,20619500.0,64.57,23415280.0,41813000.0,12.3,7.0,7.0,7.0,No
Myanmar,Parliamentary,2010,77.26,22421123.0,29021608.0,63.35,35389896.0,53414374.0,6.94,7.0,7.0,7.0,No
Myanmar,Parliamentary,2015,69.72,23911784.0,34295334.0,61.87,38646398.0,56320206.0,6.25,6.0,6.0,6.0,No
Namibia,Parliamentary,1989,97.04,680688.0,701483.0,101.65,669630.0,1313000.0,1.5,3.5,4.0,3.0,No
Namibia,Parliamentary,1994,76.05,497499.0,654189.0,63.78,780000.0,1500000.0,1.6,2.5,2.0,3.0,No
Namibia,Parliamentary,1999,62.79,541114.0,861848.0,61.71,876828.0,1711793.0,0.9,2.5,2.0,3.0,No
Namibia,Parliamentary,2004,84.81,829269.0,977742.0,80.23,1033640.0,1954033.0,1.3,2.5,2.0,3.0,No
Namibia,Parliamentary,2009,,811143.0,,67.53,1201220.0,2108665.0,1.3,2.0,2.0,2.0,No
Namibia,Parliamentary,2014,72.0,893643.0,1241194.0,74.0,1207703.0,2198406.0,,2.0,2.0,2.0,No
Namibia,Presidential,1994,74.18,485295.0,654189.0,62.22,780000.0,1500000.0,2.4,2.5,2.0,3.0,No
Namibia,Presidential,1999,62.06,545465.0,878869.0,62.21,876828.0,1711793.0,1.2,2.5,2.0,3.0,No
Namibia,Presidential,2004,85.47,835743.0,977862.0,80.85,1033640.0,1954033.0,1.8,2.5,2.0,3.0,No
Namibia,Presidential,2009,,812233.0,,67.62,1201220.0,2108665.0,1.53,2.0,2.0,2.0,No
Namibia,Presidential,2014,71.76,890738.0,1241194.0,73.75,1207703.0,2198406.0,,2.0,2.0,2.0,No
Nauru,Parliamentary,1971,,880.0,,20.37,4320.0,8000.0,,,,,Yes
Nauru,Parliamentary,1973,,1148.0,,23.62,4860.0,9000.0,,2.0,2.0,2.0,Yes
Nauru,Parliamentary,1976,,1348.0,,35.66,3780.0,7000.0,,2.0,2.0,2.0,Yes
Nauru,Parliamentary,1977,,1599.0,,42.3,3780.0,7000.0,,2.0,2.0,2.0,Yes
Nauru,Parliamentary,1980,,1587.0,,41.98,3780.0,7000.0,,2.0,2.0,2.0,Yes
Nauru,Parliamentary,1983,,,,,,,,2.0,2.0,2.0,Yes
Nauru,Parliamentary,1987,92.67,2264.0,2443.0,46.58,4860.0,9000.0,2.4,2.0,2.0,2.0,Yes
Nauru,Parliamentary,1989,88.68,2358.0,2659.0,,,,,1.5,1.0,2.0,Yes
Nauru,Parliamentary,1992,,,2576.0,,4807.0,9826.0,,1.5,1.0,2.0,Yes
Nauru,Parliamentary,1995,99.83,2947.0,2952.0,61.15,4819.0,9821.0,3.1,2.0,1.0,3.0,Yes
Nauru,Parliamentary,1997,91.84,3139.0,3418.0,64.8,4844.0,9868.0,3.0,2.0,1.0,3.0,Yes
Nauru,Parliamentary,2000,88.8,3400.0,3829.0,69.04,4925.0,9861.0,3.5,2.0,1.0,3.0,Yes
Nauru,Parliamentary,2003,,3881.0,,76.14,5097.0,9926.0,3.3,1.0,1.0,1.0,Yes
Nauru,Parliamentary,2004,,,,,5191.0,9969.0,,1.0,1.0,1.0,Yes
Nauru,Parliamentary,2007,,,7000.0,,5131.0,9115.0,,1.0,1.0,1.0,Yes
Nauru,Parliamentary,2008,88.0,4607.0,5235.0,88.09,5230.0,9162.0,2.3,1.0,1.0,1.0,Yes
Nauru,Parliamentary,2010,92.69,5287.0,5704.0,97.67,5413.0,9267.0,2.03,1.0,1.0,1.0,Yes
Nauru,Parliamentary,2013,96.91,5528.0,5704.0,96.81,5710.0,9434.0,3.23,1.0,1.0,1.0,Yes
Nepal,Parliamentary,1959,42.19,1791381.0,4246468.0,41.27,4341120.0,9044000.0,,0.0,,,No
Nepal,Parliamentary,1981,52.3,4079400.0,7800000.0,60.36,6759000.0,9044000.0,,3.5,3.0,4.0,No
Nepal,Parliamentary,1986,60.31,5454672.0,9044964.0,74.38,7333480.0,16667000.0,4.7,3.5,3.0,4.0,No
Nepal,Parliamentary,1991,88.13,5725246.0,6496365.0,83.6,6848400.0,8780000.0,1.5,2.5,2.0,3.0,No
Nepal,Parliamentary,1994,86.74,5562920.0,6413172.0,82.77,6721260.0,8617000.0,1.7,3.5,3.0,4.0,No
Nepal,Parliamentary,1997,88.13,5725246.0,6496365.0,83.6,6848400.0,8780000.0,1.5,3.5,3.0,4.0,No
Nepal,Parliamentary,1999,65.79,8894566.0,13518839.0,75.77,11738680.0,22341605.0,2.8,3.5,3.0,4.0,No
Nepal,Parliamentary,2008,63.29,10866131.0,17611832.0,74.42,14978158.0,28901790.0,5.2,4.5,5.0,4.0,No
Netherlands,EU Parliament,1979,58.1,5698550.0,9808176.0,58.43,9752249.0,13985526.0,0.5,1.0,1.0,1.0,No
Netherlands,EU Parliament,1984,50.6,5300856.0,10476000.0,50.61,10474544.0,14394589.0,0.1,1.0,1.0,1.0,No
Netherlands,EU Parliament,1989,47.2,5249337.0,11121477.0,47.02,11163562.0,14805240.0,0.1,1.0,1.0,1.0,No
Netherlands,EU Parliament,1994,35.69,4146730.0,11618677.0,35.21,11777483.0,15341553.0,0.32,1.0,1.0,1.0,No
Netherlands,EU Parliament,1999,30.02,3560764.0,11862864.0,29.42,12105169.0,15760225.0,0.46,1.0,1.0,1.0,No
Netherlands,EU Parliament,2004,39.26,4777121.0,12168878.0,38.32,12464846.0,16258032.0,0.24,1.0,1.0,1.0,No
Netherlands,EU Parliament,2009,36.75,4573743.0,12445497.0,34.68,13188512.0,16715999.0,0.44,1.0,1.0,1.0,No
Netherlands,EU Parliament,2014,37.32,4782251.0,12815496.0,36.35,13156909.0,16877351.0,0.6,1.0,1.0,1.0,No
Netherlands,Parliamentary,1946,93.12,4913015.0,5275888.0,85.47,5748030.0,9423000.0,3.1,,,,Yes
Netherlands,Parliamentary,1948,93.67,5089582.0,5433633.0,85.14,5978000.0,9800000.0,3.1,,,,Yes
Netherlands,Parliamentary,1952,94.98,5501728.0,5792679.0,86.87,6333020.0,10382000.0,3.0,,,,Yes
Netherlands,Parliamentary,1956,95.5,5849652.0,6125210.0,88.07,6642290.0,10889000.0,2.1,,,,Yes
Netherlands,Parliamentary,1959,95.57,6143409.0,6427864.0,88.76,6921060.0,11346000.0,2.3,,,,Yes
Netherlands,Parliamentary,1963,95.13,6419964.0,6748611.0,87.95,7299870.0,11967000.0,2.5,,,,Yes
Netherlands,Parliamentary,1967,94.95,7076328.0,7452776.0,92.07,7686000.0,12600000.0,2.8,,,,Yes
Netherlands,Parliamentary,1971,79.08,6364719.0,8048726.0,77.83,8177800.0,13190000.0,0.7,,,,No
Netherlands,Parliamentary,1972,83.5,7445287.0,8916947.0,90.09,8264600.0,13330000.0,0.7,1.0,1.0,1.0,No
Netherlands,Parliamentary,1977,88.0,8365829.0,9506318.0,86.27,9697100.0,13853000.0,0.6,1.0,1.0,1.0,No
Netherlands,Parliamentary,1981,87.03,8738238.0,10040121.0,85.19,10257120.0,14246000.0,0.5,1.0,1.0,1.0,No
Netherlands,Parliamentary,1982,80.98,8273631.0,10216634.0,80.3,10303200.0,14310000.0,0.4,1.0,1.0,1.0,No
Netherlands,Parliamentary,1986,85.76,9199621.0,10727701.0,84.22,10923000.0,14564000.0,0.3,1.0,1.0,1.0,No
Netherlands,Parliamentary,1989,80.27,8919787.0,11112189.0,78.01,11433730.0,14849000.0,0.3,1.0,1.0,1.0,No
Netherlands,Parliamentary,1994,78.75,9021144.0,11455924.0,75.2,11996400.0,15380000.0,0.5,1.0,1.0,1.0,No
Netherlands,Parliamentary,1998,73.23,8607787.0,11755132.0,70.12,12275387.0,15649729.0,1.7,1.0,1.0,1.0,No
Netherlands,Parliamentary,2002,79.06,9515226.0,12035935.0,76.82,12386626.0,15981472.0,1.5,1.0,1.0,1.0,No
Netherlands,Parliamentary,2003,80.04,9666602.0,12076711.0,77.54,12467104.0,16607754.0,0.1,1.0,1.0,1.0,No
Netherlands,Parliamentary,2006,80.35,9854998.0,12264503.0,77.48,12718943.0,16491461.0,0.2,1.0,1.0,1.0,No
Netherlands,Parliamentary,2010,75.4,9442977.0,12524152.0,71.13,13276313.0,16783092.0,0.28,1.0,1.0,1.0,No
Netherlands,Parliamentary,2012,74.56,9462223.0,12689810.0,71.02,13322602.0,16730632.0,0.4,1.0,1.0,1.0,No
Netherlands Antilles,Parliamentary,2002,61.32,68148.0,111136.0,45.21,150721.0,214337.0,1.46,,,,No
Netherlands Antilles,Parliamentary,2006,63.79,71316.0,111790.0,44.95,158668.0,221894.0,1.14,,,,No
Netherlands Antilles,Parliamentary,2010,65.41,74713.0,114215.0,44.79,166800.0,228693.0,0.68,,,,No
New Zealand,Parliamentary,1946,97.6,1055977.0,1081898.0,92.13,1146142.0,1726000.0,0.8,0.0,,,No
New Zealand,Parliamentary,1949,97.01,1080543.0,1113852.0,99.57,1085180.0,1871000.0,0.7,0.0,,,No
New Zealand,Parliamentary,1951,96.21,1074070.0,1116375.0,95.11,1129260.0,1947000.0,0.4,0.0,,,No
New Zealand,Parliamentary,1954,94.57,1105609.0,1169115.0,91.08,1213940.0,2093000.0,0.8,0.0,,,No
New Zealand,Parliamentary,1957,93.44,1163061.0,1244748.0,85.54,1359690.0,2229000.0,0.5,0.0,,,No
New Zealand,Parliamentary,1960,90.26,1176963.0,1303955.0,85.55,1375760.0,2372000.0,0.5,0.0,,,No
New Zealand,Parliamentary,1963,89.56,1205322.0,1345836.0,83.32,1446660.0,2538000.0,0.6,0.0,,,No
New Zealand,Parliamentary,1966,86.6,1212127.0,1399720.0,79.35,1527600.0,2680000.0,0.6,0.0,,,No
New Zealand,Parliamentary,1969,89.88,1351813.0,1503952.0,85.62,1578900.0,2770000.0,0.9,0.0,,,No
New Zealand,Parliamentary,1972,89.83,1410240.0,1569937.0,85.31,1653000.0,2900000.0,0.6,1.0,1.0,1.0,No
New Zealand,Parliamentary,1975,83.17,1612020.0,1938108.0,81.7,1973120.0,3083000.0,0.5,1.0,1.0,1.0,No
New Zealand,Parliamentary,1978,84.9,1721443.0,2027594.0,82.32,2091070.0,3121000.0,0.7,1.0,1.0,1.0,No
New Zealand,Parliamentary,1981,91.44,1860564.0,2034747.0,88.86,2093750.0,3125000.0,0.5,1.0,1.0,1.0,No
New Zealand,Parliamentary,1984,93.71,1978798.0,2111651.0,87.44,2263100.0,3233000.0,0.4,1.0,1.0,1.0,No
New Zealand,Parliamentary,1987,89.06,1883394.0,2114656.0,81.43,2312800.0,3304000.0,0.6,1.0,1.0,1.0,No
New Zealand,Parliamentary,1990,85.24,1877115.0,2202157.0,78.62,2387730.0,3363000.0,0.6,1.0,1.0,1.0,No
New Zealand,Parliamentary,1993,85.2,1978092.0,2321664.0,79.61,2484720.0,3451000.0,0.6,1.0,1.0,1.0,No
New Zealand,Parliamentary,1996,88.28,2135175.0,2418587.0,83.02,2571840.0,3572000.0,0.4,1.0,1.0,1.0,No
New Zealand,Parliamentary,1999,84.77,2127245.0,2509365.0,76.11,2794955.0,3829188.0,1.0,1.0,1.0,1.0,No
New Zealand,Parliamentary,2002,76.98,2055404.0,2670030.0,72.49,2835240.0,3864129.0,0.4,1.0,1.0,1.0,No
New Zealand,Parliamentary,2005,80.29,2286190.0,2847396.0,79.22,2885973.0,4035461.0,0.5,1.0,1.0,1.0,No
New Zealand,Parliamentary,2008,79.46,2376480.0,2990759.0,77.84,3052985.0,4173460.0,0.8,1.0,1.0,1.0,No
New Zealand,Parliamentary,2011,74.21,2278989.0,3070847.0,69.83,3263492.0,4290347.0,,1.0,1.0,1.0,No
New Zealand,Parliamentary,2014,76.95,2416479.0,3140417.0,72.35,3340173.0,4401916.0,0.45,1.0,1.0,1.0,No
Nicaragua,Parliamentary,1947,,169708.0,,32.17,527580.0,977000.0,,,,,No
Nicaragua,Parliamentary,1950,,202698.0,,35.41,572400.0,1060000.0,,,,,No
Nicaragua,Parliamentary,1957,,355178.0,,52.7,673920.0,1296000.0,,,,,No
Nicaragua,Parliamentary,1963,79.13,451064.0,570000.0,59.74,755090.0,1541000.0,,,,,No
Nicaragua,Parliamentary,1967,,540714.0,,64.91,833000.0,1700000.0,,,,,No
Nicaragua,Parliamentary,1972,73.04,709068.0,970792.0,74.21,955500.0,1950000.0,,3.5,4.0,3.0,No
Nicaragua,Parliamentary,1974,69.43,799982.0,1152260.0,76.92,1040000.0,2080000.0,,4.5,5.0,4.0,No
Nicaragua,Parliamentary,1984,75.48,1171102.0,1551597.0,74.07,1581000.0,3162000.0,6.7,5.0,5.0,5.0,No
Nicaragua,Parliamentary,1990,81.01,1419384.0,1752088.0,73.33,1935500.0,3871000.0,6.1,3.0,3.0,3.0,No
Nicaragua,Parliamentary,1996,77.07,1865833.0,2421067.0,76.25,2447120.0,4706000.0,5.0,3.0,3.0,3.0,No
Nicaragua,Parliamentary,2001,75.0,2124696.0,2832928.0,75.13,2827893.0,4952226.0,3.9,3.0,3.0,3.0,No
Nicaragua,Parliamentary,2006,66.73,2445692.0,3665141.0,80.82,3026097.0,5570129.0,8.5,3.0,3.0,3.0,No
Nicaragua,Parliamentary,2011,79.09,2613087.0,3303831.0,71.84,3637298.0,5666301.0,,4.0,4.0,4.0,No
Nicaragua,Presidential,1947,,169708.0,,32.17,527580.0,977000.0,,,,,No
Nicaragua,Presidential,1950,,202698.0,,35.41,572400.0,1060000.0,,,,,No
Nicaragua,Presidential,1957,,355178.0,,52.7,673920.0,1296000.0,,,,,No
Nicaragua,Presidential,1963,79.13,451064.0,570000.0,59.74,755090.0,1541000.0,,,,,No
Nicaragua,Presidential,1967,,540714.0,,64.91,833000.0,1700000.0,,,,,No
Nicaragua,Presidential,1974,69.43,799982.0,1152260.0,76.92,1040000.0,2080000.0,,4.5,5.0,4.0,No
Nicaragua,Presidential,1984,75.42,1170142.0,1551597.0,74.01,1581000.0,3162000.0,6.1,5.0,5.0,5.0,No
Nicaragua,Presidential,1990,86.23,1510838.0,1752088.0,78.06,1935500.0,3871000.0,6.0,3.0,3.0,3.0,No
Nicaragua,Presidential,1996,76.39,1849362.0,2421067.0,75.57,2447120.0,4706000.0,4.9,3.0,3.0,3.0,No
Nicaragua,Presidential,2001,74.91,2122233.0,2832928.0,75.05,2827893.0,4952226.0,3.5,3.0,3.0,3.0,No
Nicaragua,Presidential,2006,61.23,2244215.0,3665141.0,74.16,3026097.0,5570129.0,,3.0,3.0,3.0,No
Nicaragua,Presidential,2011,79.09,2613087.0,3303831.0,71.84,3637298.0,5666301.0,,4.0,4.0,4.0,No
Niger,Parliamentary,1993,33.07,1282473.0,3878178.0,34.09,3762450.0,8361000.0,4.2,3.5,3.0,4.0,No
Niger,Parliamentary,1995,34.97,1530198.0,4376021.0,37.19,4114800.0,9144000.0,5.5,4.0,3.0,5.0,No
Niger,Parliamentary,1996,39.17,,,,4251600.0,9448000.0,,6.0,7.0,5.0,No
Niger,Parliamentary,1999,40.11,1840120.0,4587684.0,38.83,4739028.0,10318141.0,,5.0,5.0,5.0,No
Niger,Parliamentary,2004,44.67,2358168.0,5278598.0,43.44,5429114.0,11360538.0,2.3,3.0,3.0,3.0,No
Niger,Parliamentary,2011,49.22,3317935.0,6740493.0,45.64,7270271.0,16468886.0,2.64,4.5,5.0,4.0,No
Niger,Presidential,1993,35.22,1433393.0,4069333.0,38.1,3762450.0,8361000.0,2.13,3.5,3.0,4.0,No
Niger,Presidential,1996,66.36,2525019.0,3804750.0,59.39,4251600.0,9448000.0,4.27,6.0,7.0,5.0,No
Niger,Presidential,1999,39.4,1815411.0,4608090.0,38.31,4739028.0,10318141.0,2.35,5.0,5.0,5.0,No
Niger,Presidential,2004,44.98,2363692.0,5255232.0,43.54,5429114.0,11360538.0,2.52,3.0,3.0,3.0,No
Niger,Presidential,2011,48.96,3300027.0,6740046.0,45.39,7270271.0,16468886.0,6.16,4.5,5.0,4.0,No
Nigeria,Parliamentary,1959,79.52,7185555.0,9036083.0,43.46,16532640.0,34443000.0,,0.0,,,No
Nigeria,Parliamentary,1979,32.34,15686514.0,48499091.0,41.13,38142090.0,77841000.0,4.0,2.5,2.0,3.0,No
Nigeria,Parliamentary,1983,38.9,25400000.0,65300000.0,58.23,43620780.0,89022000.0,,2.5,2.0,3.0,No
Nigeria,Parliamentary,1999,40.69,23573407.0,57938945.0,44.65,52792781.0,108258359.0,2.4,3.5,4.0,3.0,No
Nigeria,Parliamentary,2003,49.32,29995171.0,60823022.0,46.63,64319246.0,129934911.0,3.2,4.0,4.0,4.0,No
Nigeria,Parliamentary,2007,,,61567036.0,,71004507.0,131859731.0,,4.0,4.0,4.0,No
Nigeria,Parliamentary,2011,28.66,21074621.0,73528040.0,25.8,81691751.0,155215573.0,,4.0,4.0,4.0,No
Nigeria,Parliamentary,2015,43.65,29432083.0,67422005.0,32.11,91669312.0,181562056.0,,4.0,4.0,4.0,No
Nigeria,Presidential,1979,35.25,17098267.0,48499091.0,44.83,38142090.0,77841000.0,2.0,2.5,2.0,3.0,No
Nigeria,Presidential,1993,,14039486.0,,27.79,50526720.0,105264000.0,,6.0,7.0,5.0,No
Nigeria,Presidential,1999,52.26,30280052.0,57938945.0,57.36,52792781.0,108258359.0,1.4,3.5,4.0,3.0,No
Nigeria,Presidential,2003,69.08,42018735.0,60823022.0,65.33,64319246.0,129934911.0,6.0,4.0,4.0,4.0,No
Nigeria,Presidential,2007,57.49,35397517.0,61567036.0,49.85,71004507.0,131859731.0,,4.0,4.0,4.0,No
Nigeria,Presidential,2011,53.68,39469484.0,73528040.0,48.32,81691751.0,155215573.0,3.19,4.0,4.0,4.0,No
Nigeria,Presidential,2015,43.65,29432083.0,67422005.0,32.11,91669312.0,181562056.0,2.87,4.0,4.0,4.0,No
Norway,Parliamentary,1945,76.36,1498194.0,1961977.0,71.35,2099840.0,3088000.0,0.9,,,,No
Norway,Parliamentary,1949,82.02,1770897.0,2159005.0,80.55,2198440.0,3233000.0,0.7,,,,No
Norway,Parliamentary,1953,79.33,1790331.0,2256799.0,79.55,2250530.0,3359000.0,0.6,,,,No
Norway,Parliamentary,1957,78.32,1800155.0,2298376.0,76.94,2339640.0,3492000.0,0.5,,,,No
Norway,Parliamentary,1961,79.07,1850548.0,2340495.0,77.67,2382600.0,3610000.0,0.6,,,,No
Norway,Parliamentary,1965,85.43,2056091.0,2406866.0,85.03,2418000.0,3720000.0,0.4,,,,No
Norway,Parliamentary,1969,83.84,2162596.0,2579566.0,85.11,2541000.0,3850000.0,0.2,,,,No
Norway,Parliamentary,1973,80.24,2155734.0,2686676.0,80.06,2692800.0,3960000.0,0.2,1.0,1.0,1.0,No
Norway,Parliamentary,1977,82.89,2304496.0,2780190.0,79.17,2910960.0,4043000.0,0.1,1.0,1.0,1.0,No
Norway,Parliamentary,1981,81.99,2462142.0,3003093.0,82.26,2993000.0,4100000.0,0.1,1.0,1.0,1.0,No
Norway,Parliamentary,1985,84.03,2605436.0,3100479.0,83.65,3114750.0,4153000.0,0.1,1.0,1.0,1.0,No
Norway,Parliamentary,1989,83.16,2653173.0,3190311.0,81.52,3254790.0,4227000.0,0.2,1.0,1.0,1.0,No
Norway,Parliamentary,1993,75.85,2472551.0,3259957.0,74.47,3320240.0,4312000.0,0.4,1.0,1.0,1.0,No
Norway,Parliamentary,1997,78.33,2593669.0,3311190.0,76.77,3378488.0,4405672.0,0.5,1.0,1.0,1.0,No
Norway,Parliamentary,2001,75.48,2535776.0,3359433.0,73.5,3450120.0,4515195.0,0.6,1.0,1.0,1.0,No
Norway,Parliamentary,2005,77.44,2649735.0,3421741.0,76.54,3461754.0,4593041.0,0.4,1.0,1.0,1.0,No
Norway,Parliamentary,2009,76.37,2696468.0,3530785.0,74.74,3607670.0,4660539.0,0.5,1.0,1.0,1.0,No
Norway,Parliamentary,2013,78.23,2848898.0,3641753.0,77.93,3655788.0,4722701.0,0.45,1.0,1.0,1.0,No
Oman,Parliamentary,2007,62.7,212354.0,338683.0,13.28,1598855.0,3204897.0,,5.5,6.0,5.0,No
Oman,Parliamentary,2011,76.04,397000.0,522093.0,23.18,1712802.0,3027959.0,,5.5,6.0,5.0,No
Oman,Parliamentary,2015,56.66,297905.0,525785.0,15.52,1919710.0,3286936.0,,5.5,6.0,5.0,No
Pakistan,Parliamentary,1977,55.02,17000000.0,30899152.0,46.94,36213120.0,75444000.0,,5.0,6.0,4.0,No
Pakistan,Parliamentary,1985,52.93,17250482.0,32589996.0,41.71,41357400.0,96180000.0,2.4,4.5,4.0,5.0,No
Pakistan,Parliamentary,1988,43.07,19903172.0,46206055.0,42.91,46379960.0,105409000.0,1.5,3.0,3.0,3.0,No
Pakistan,Parliamentary,1990,45.46,21395479.0,47065330.0,43.4,49301560.0,112049000.0,1.1,4.0,4.0,4.0,No
Pakistan,Parliamentary,1993,40.28,20293307.0,50377915.0,37.56,54032880.0,122802000.0,1.3,4.0,3.0,5.0,No
Pakistan,Parliamentary,1997,35.17,19058131.0,54189534.0,31.47,60565705.0,137649330.0,2.3,4.5,4.0,5.0,No
Pakistan,Parliamentary,2002,41.8,29829463.0,71358040.0,38.93,76627450.0,144616639.0,2.6,5.5,6.0,5.0,No
Pakistan,Parliamentary,2008,44.55,35610001.0,79934801.0,38.77,91856744.0,164741924.0,2.7,5.5,6.0,5.0,No
Pakistan,Parliamentary,2013,53.62,46217482.0,86189802.0,41.72,110782605.0,193238868.0,,4.5,4.0,5.0,No
Palau,Parliamentary,1980,79.99,6425.0,8032.0,,,,2.5,,,,No
Palau,Parliamentary,1984,83.99,8067.0,9605.0,,,,1.3,,,,No
Palau,Parliamentary,1988,82.5,9195.0,11146.0,,,,1.0,,,,No
Palau,Parliamentary,1992,83.43,9726.0,11658.0,93.23,10432.0,16025.0,0.1,,,,No
Palau,Parliamentary,1996,79.27,10223.0,12897.0,85.91,11900.0,17788.0,,1.5,1.0,2.0,No
Palau,Parliamentary,2000,81.15,10744.0,13239.0,81.65,13159.0,19092.0,0.2,1.5,1.0,2.0,No
Palau,Parliamentary,2004,,,12922.0,,14097.0,20163.0,,1.0,1.0,1.0,No
Palau,Parliamentary,2008,42.66,6096.0,14289.0,42.6,14311.0,21093.0,4.0,1.0,1.0,1.0,No
Palau,Parliamentary,2012,40.63,6218.0,15305.0,42.24,14722.0,21032.0,,1.0,1.0,1.0,No
Palau,Presidential,1980,79.99,6425.0,8032.0,,,,2.5,,,,No
Palau,Presidential,1984,83.99,8067.0,9605.0,,,,1.3,,,,No
Palau,Presidential,1988,82.5,9195.0,11146.0,,,,1.0,,,,No
Palau,Presidential,1992,83.43,9726.0,11658.0,93.23,10432.0,16025.0,0.1,,,,No
Palau,Presidential,1996,79.27,10223.0,12897.0,85.91,11900.0,17788.0,,1.5,1.0,2.0,No
Palau,Presidential,2000,81.15,10744.0,13239.0,81.65,13159.0,19092.0,0.2,1.5,1.0,2.0,No
Palau,Presidential,2004,74.79,9664.0,12922.0,68.55,14097.0,20163.0,2.3,1.0,1.0,1.0,No
Palau,Presidential,2008,67.66,9668.0,14289.0,67.56,14311.0,21093.0,,1.0,1.0,1.0,No
Palau,Presidential,2012,52.76,8076.0,15305.0,54.86,14722.0,21032.0,,1.0,1.0,1.0,No
"Palestinian Territory, Occupied",Parliamentary,1996,75.35,780079.0,1035235.0,75.35,1035235.0,1870000.0,,5.5,,,No
